"","FSC-A <FSC-A>","FSC-H <FSC-H>","FSC-W <FSC-W>","SSC-A <SSC-A>","SSC-H <SSC-H>","SSC-W <SSC-W>","PHA-L <FITC-A>","BB630-A <BB630-A>","BB660-P-A <BB660-P-A>","CD123 <BB700-P-A>","BB790-P-A <BB790-P-A>","CD16 <APC-A>","CD8 <Alexa Fluor 700-A>","CD3 <APC-Cy7-A>","IL10R <BV421-A>","HLA-DR <BV480-A>","BV570-A <BV570-A>","CD14 <BV605-A>","CD11c <BV650-A>","TIM3 <BV711-A>","CCR7 <BV750-P-A>","CD38 <BV786-A>","CD45RA <BUV395-A>","LD <BUV496-A>","TCRgd <BUV563-A>","CD56 <BUV615-P-A>","CD19 <BUV661-A>","CD39 <BUV737-A>","CD4 <BUV805-A>","PD1 <PE-A>","IgD <PE-CF594-A>","CD25 <PE-Cy5-A>","PE-Cy5.5-A <PE-Cy5.5-A>","Fas <PE-Cy7-A>","Time <Time>",".id","Cluster","Metacluster","Meta_original"
"2583",131174.59375,120400.3203125,141028.359375,26066.1796875,24774.2421875,82921.515625,2.46456980705261,0.854716122150421,864.681945800781,0.869018912315369,2027.1044921875,0.624732434749603,0.828811407089233,3.41003465652466,0.914297163486481,0.889628469944,115.680023193359,0.988023638725281,0.444868594408035,1.04315900802612,2.60703945159912,2.54353284835815,3.21387004852295,1.02135813236237,0.646124184131622,0.831989347934723,0.70784330368042,1.23544859886169,3.27210354804993,1.2751259803772,0.615762174129486,1.7030862569809,167.103134155273,2.49652576446533,1635.32836914062,"sample_2.fcs","47","CD4 T cells","6"
"2584",62832.23046875,52531.140625,126813.0859375,126690.9453125,107803.4296875,105148.703125,3.02370858192444,0.971250236034393,1765.46020507812,1.3377343416214,19332.775390625,1.71322000026703,0.772466123104095,3.44742155075073,1.23556613922119,2.30433320999146,3326.5341796875,2.94689679145813,2.61421847343445,1.75437271595001,3.79337215423584,3.03671789169312,1.99287760257721,0.951958537101746,0.503105342388153,0.365856796503067,0.805206775665283,2.27300310134888,1.19855892658234,2.01864194869995,0.426127105951309,0.889859795570374,1876.01489257812,3.61258053779602,9841.5166015625,"sample_2.fcs","109","Monocytes","19"
"2585",64582.4921875,53505.87109375,127576.8515625,85860.078125,73803.8125,100219.40625,2.94566655158997,0.163731127977371,1794.8701171875,1.4830664396286,11272.0146484375,2.98879623413086,0.820916950702667,3.26255369186401,1.79159712791443,3.33024215698242,4002.36669921875,2.43020582199097,3.07546472549438,2.5363552570343,3.45627927780151,2.53276753425598,2.31170678138733,1.1900749206543,0.628837049007416,1.22915863990784,0.500366508960724,2.28154516220093,0.947417616844177,2.3593065738678,1.51631736755371,1.67100465297699,2041.14404296875,3.29011058807373,10482.794921875,"sample_2.fcs","109","Monocytes","19"
"2586",82964.6640625,77113.25,123369.234375,19907.30859375,18298.66015625,79896.390625,2.79116725921631,0.955243170261383,951.117553710938,0.91366708278656,11407.6474609375,0.828919231891632,1.18208837509155,3.30094885826111,2.0432116985321,1.21355545520782,291.176544189453,1.06031858921051,0.990140020847321,1.39150738716125,2.88632750511169,0.320817053318024,1.11303842067719,0.783161878585815,0.556282997131348,0.885224401950836,0.818928480148315,1.00334298610687,2.78213739395142,2.44788360595703,1.01990723609924,0.856357872486115,483.074645996094,3.42263841629028,8439.7763671875,"sample_2.fcs","23","CD4 T cells","3"
"2587",109831.390625,92047.46875,145115.140625,150448.703125,128351.140625,110808.03125,3.11365842819214,1.17856097221375,1832.7060546875,0.0735679492354393,6795.7392578125,0.864307880401611,0.300884187221527,1.61321794986725,0.545632839202881,2.6494767665863,4459.16259765625,3.07825803756714,2.70329260826111,2.31274485588074,0.905531287193298,3.09957504272461,0.322479814291,0.841085255146027,0.271025240421295,1.31720364093781,0.372121334075928,2.79354643821716,1.67777609825134,1.41649484634399,0.12738025188446,1.91638803482056,2182.306640625,3.16287755966187,3505.54150390625,"sample_2.fcs","124","Monocytes","21"
"2588",122188.5546875,106930.515625,142016.5625,59280.85546875,52973.2890625,95245.2734375,2.86839461326599,1.50753343105316,860.604797363281,0.546523988246918,4597.28515625,3.13898420333862,0.428632497787476,1.68665564060211,0.516657829284668,0.140146404504776,284.503814697266,0.283376038074493,1.00217270851135,2.02417373657227,0.182375907897949,2.68189740180969,3.75956654548645,1.12938332557678,0.261376857757568,2.59941124916077,0.043342687189579,1.01132166385651,1.86924874782562,1.29440701007843,0.117546036839485,1.43568444252014,1127.24963378906,2.99269390106201,7566.81005859375,"sample_2.fcs","108","NK cells","17"
"2589",98748.6953125,81360.7734375,144474.015625,130884.1875,108787.9453125,112738.078125,2.94476294517517,1.10586881637573,1641.73229980469,1.21701395511627,8694.984375,0.728758335113525,2.41671991348267,1.48017168045044,1.49678146839142,2.76993656158447,3763.34716796875,2.9423496723175,3.03037166595459,2.71534156799316,2.22689509391785,2.78361821174622,1.77216732501984,0.440577417612076,1.03299725055695,1.44649863243103,0.50851172208786,3.04176497459412,2.55912065505981,0.801283061504364,0.181044965982437,0.702578604221344,1693.42346191406,3.25754141807556,4118.7685546875,"sample_2.fcs","122","Monocytes","20"
"2590",125780.5546875,113154.6796875,137951.546875,59388.6953125,54256.390625,92799.9921875,2.9283504486084,0.720327436923981,721.166259765625,0.59933990240097,809.123962402344,2.01920342445374,0.947064161300659,1.4063892364502,0.795900166034698,0.412551820278168,232.056243896484,0.809590280056,0.825159132480621,2.36610770225525,0.844469904899597,2.25558280944824,2.59789347648621,1.1692476272583,0.842534363269806,1.46561944484711,0.797644376754761,0.959910750389099,1.1040233373642,1.17837452888489,0.503554999828339,1.13191342353821,357.461822509766,2.14826130867004,4203.7646484375,"sample_2.fcs","103","NK cells","17"
"2591",73160.125,65712.96875,125220.28125,41198.98046875,37411.70703125,90506.2578125,2.91487169265747,1.08925080299377,964.109985351562,1.06019735336304,5572.21337890625,2.57666516304016,0.417858123779297,3.06553959846497,1.47146773338318,1.22997510433197,348.767578125,0.99442046880722,1.41062235832214,1.26628267765045,3.05801939964294,2.05146646499634,3.37070226669312,0.533332824707031,0.915826082229614,2.41540145874023,1.09115040302277,1.63600707054138,0.39081609249115,1.71815133094788,1.06977117061615,1.00149285793304,735.756408691406,3.13015031814575,6147.6357421875,"sample_2.fcs","84","NK T cells","12"
"2592",145670.28125,131987.640625,144268.875,34247.83984375,31469.123046875,87537.3125,2.73089408874512,0.538824737071991,1184.43920898438,0.900912702083588,9861.4296875,0.807175695896149,2.73993945121765,2.84856939315796,0.860449135303497,0.988046228885651,277.944580078125,1.20607447624207,0.745574533939362,0.986218094825745,1.63166761398315,0.906693577766418,1.32899677753448,1.28668355941772,0.927603840827942,0.605072915554047,0.945454359054565,1.02337694168091,2.63263988494873,0.893468737602234,0.894390940666199,2.10154366493225,489.052062988281,3.38123798370361,7035.2216796875,"sample_2.fcs","53","Undefined","8"
